,plot,UID,species,year,dbh,basal
1467.2013,D18,D18T16,Agrostistachys borneensis,2013,1.8,2.544690049
1468.2013,D18,D18T17,Agrostistachys borneensis,2013,2.2,3.801327111
1469.2013,D18,D18T18,Syzygium filiforme,2013,3.9,11.94590607
1470.2013,D18,D18T19,Glochidion lutescens,2013,NA,NA
1471.2013,D18,D18T20,Santiria laevigata,2013,1.7,2.269800692
1472.2013,D18,D18T21,Aporosa frutescens,2013,2.1,3.463605901
1473.2013,D18,D18T22,Litsea grandis,2013,NA,NA
1474.2013,D18,D18T23,Garcinia cf. parvifolia,2013,1.2,1.130973355
1475.2013,D18,D18T24,Garcinia nigrolineata,2013,4.7,17.34944543
1476.2013,D18,D18T25,Syzygium acuminatissimum,2013,22.5,397.6078202
1477.2013,D18,D18T26,Anisophyllea disticha,2013,1.3,1.327322896
1478.2013,D18,D18T26B,Anisophyllea disticha,2013,1.2,1.130973355
1479.2013,D18,D18T27,Dialium platysepalum,2013,1.8,2.544690049
1480.2013,D18,D18T28,Garcinia cf. parvifolia,2013,1.8,2.544690049
1481.2013,D18,D18T29,Artocarpus elasticus,2013,3.3,8.552985999
1482.2013,D18,D18T30A,Dialium platysepalum,2013,2.2,3.801327111
1483.2013,D18,D18T30B,Dialium platysepalum,2013,NA,NA
1484.2013,D18,D18T31,Beilschmiedia madang,2013,3,7.068583471
1485.2013,D18,D18T32,Beilschmiedia madang,2013,1.9,2.83528737
1486.2013,D18,D18T33,Macaranga gigantea,2013,5.1,20.42820623
1487.2013,D18,D18T34,Ficus vasculosa,2013,1.6,2.010619298
1488.2013,D18,D18T35,Melicope lunu-ankenda,2013,4.4,15.20530844
1489.2013,D18,D18T36,Dillenia suffruticosa,2013,1,0.785398163
1490.2013,D18,D18T37,Litsea elliptica,2013,30.5,730.6166415
1491.2013,D18,D18T38,Anisophyllea disticha,2013,1.6,2.010619298
1492.2013,D18,D18T39,Garcinia cf. parvifolia,2013,10.5,86.59014751
1493.2013,D18,D18T40,Beilschmiedia madang,2013,3.3,8.552985999
1494.2013,D18,D18T41,Litsea elliptica,2013,NA,NA
1495.2013,D18,D18T42,Artocarpus elasticus,2013,2.7,5.725552611
1496.2013,D18,D18T43,Litsea elliptica,2013,34.5,934.820164
1497.2013,D18,D18T44,Syzygium filiforme,2013,3.7,10.75210086
1498.2013,D18,D18T45,Timonius wallichianus,2013,10.4,84.94866535
1499.2013,D18,D18T46,Oncosperma horridum,2013,8.4,55.41769441
1500.2013,D18,D18T47,Agrostistachys borneensis,2013,NA,NA
1501.2013,D18,D18T48,Agrostistachys borneensis,2013,1.7,2.269800692
1502.2013,D18,D18T49,Agrostistachys borneensis,2013,1.2,1.130973355
1503.2013,D18,D18T50,Beilschmiedia madang,2013,NA,NA
1504.2013,D18,D18T51,Beilschmiedia madang,2013,NA,NA
1505.2013,D18,D18T52,Beilschmiedia madang,2013,NA,NA
1506.2013,D18,D18T53,Beilschmiedia madang,2013,NA,NA
1507.2013,D18,D18T54,Santiria laevigata,2013,NA,NA
1508.2013,D18,D18T55,Litsea elliptica,2013,NA,NA
1509.2013,D18,D18T56,Canarium pilosum,2013,NA,NA
1510.2013,D18,D18T57,Garcinia cf. parvifolia,2013,NA,NA
1511.2013,D18,D18T58,Dialium platysepalum,2013,NA,NA
1512.2013,D18,D18T59,Tabernaemontana pauciflora,2013,NA,NA
1513.2013,D18,D18T60,Garcinia cf. parvifolia,2013,NA,NA
1514.2013,D23,D23T01,Dyera costulata,2013,11.2,98.52034562
1515.2013,D23,D23T02,Dyera costulata,2013,2.9,6.605198554
1516.2013,D23,D23T03,Diplospora malaccensis,2013,4.8,18.09557368
1517.2013,D23,D23T04,Diplospora malaccensis,2013,NA,NA
1518.2013,D23,D23T05,Gironniera nervosa,2013,17.8,248.8455541
1519.2013,D23,D23T06,Diplospora malaccensis,2013,4.7,17.34944543
1520.2013,D23,D23T07,Diplospora malaccensis,2013,NA,NA
1521.2013,D23,D23T08,Dyera costulata,2013,2.7,5.725552611
1522.2013,D23,D23T09A,Diplospora malaccensis,2013,2.2,3.801327111
1523.2013,D23,D23T09B,Diplospora malaccensis,2013,2.2,3.801327111
1524.2013,D23,D23T09C,Diplospora malaccensis,2013,1.6,2.010619298
1525.2013,D23,D23T09D,Diplospora malaccensis,2013,NA,NA
1526.2013,D23,D23T10,Diplospora malaccensis,2013,NA,NA
1527.2013,D23,D23T11,Diplospora malaccensis,2013,3.6,10.1787602
1528.2013,D23,D23T11B,Diplospora malaccensis,2013,NA,NA
1529.2013,D23,D23T12,Dyera costulata,2013,9.8,75.42963961
1530.2013,D23,D23T13,Scleropyrum pentandrum,2013,NA,NA
1531.2013,D23,D23T13B,Scleropyrum pentandrum,2013,NA,NA
1532.2013,D23,D23T14,Xanthophyllum eurhynchum,2013,1.4,1.5393804
1533.2013,D23,D23T15,Dyera costulata,2013,3.3,8.552985999
1534.2013,D23,D23T15B,Dyera costulata,2013,2.5,4.908738521
1535.2013,D23,D23T15C,Dyera costulata,2013,2.8,6.157521601
1536.2013,D23,D23T16,Diplospora malaccensis,2013,NA,NA
1537.2013,D23,D23T17,Baccaurea parviflora,2013,4.5,15.90431281
1538.2013,D23,D23T17B,Baccaurea parviflora,2013,3.3,8.552985999
1539.2013,D23,D23T17C,Baccaurea parviflora,2013,NA,NA
1540.2013,D23,D23T18,cf. Nenga pumila,2013,3.8,11.34114948
1541.2013,D23,D23T19,cf. Nenga pumila,2013,NA,NA
1542.2013,D23,D23T20,cf. Nenga pumila,2013,7.4,43.00840343
1543.2013,D23,D23T21,Pouteria malaccensis,2013,NA,NA
1544.2013,D23,D23T22,Porterandia anisophylla,2013,NA,NA
1545.2013,D23,D23T22B,Porterandia anisophylla,2013,2.2,3.801327111
1546.2013,D23,D23T22C,Porterandia anisophylla,2013,3.2,8.042477193
